FileName,GameMode,Map,Version,Region,GameTime,Team,PlayerName,PlayerLevel,HeroName,HeroLevel,Award,Talents_L1,Talents_L4,Talents_L7,Talents_L10,Talents_L13,Talents_L16,Talents_L20,HeroKills,Assists,Takedowns,Deaths,MinionDamage,SummonDamage,StructureDamage,TotalSiegeDamage,HeroDamage,DamageTaken,HealingShielding,SelfHealing,Experience,SpentDead,RootingHeroes,SilenceHeroes,StunHeroes,CCHeroes,OnFire,SpellDamage,PhysicalDamage,MercDamage,MercCampCaptures,WatchTowerCaptures,TownKills,MinionKills,RegenGlobes,Winner,Role
2025-05-08 23.10.30 Silver City.StormReplay,aram,Silver City,2.55.10.93810,us,0:18:42,Blue,Raizenser,3184,Azmodan,1,mostHeroDamageDone,AzmodanArmyOfHell,AzmodanArtOfChaos,0,AzmodanBrutishVanguard,AzmodanTotalAnnihilation,0,AzmodanPride,9,3,12,1,87736,0,6930,107751,122919,56770,0,0,25655,0:00:07,0.0,0:00:00,0:00:00,0:00:00,0:06:30,225590,6406,1326,0,0,0,113,29,No,Mage
2025-05-05 23.29.26 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.10.93810,us,0:18:42,Blue,Ticoman,2044,Chromie,1,0,ChromieDragonsBreathDeepBreathing,ChromieTimeTrapAndorhalAnomaly,ChromieDragonsBreathMobiusLoop,ChromieHeroicAbilityTemporalLoop,ChromieSandBlastFastForward,0,ChromieSandBlastPiercingSands,4,10,14,4,58022,14896,6988,79906,108138,31517,0,0,16090,0:01:59,0.0,0:00:00,0:00:00,0:00:00,0:04:19,164622,14692,1196,0,0,0,71,31,No,Mage
2025-05-08 23.10.30 Silver City.StormReplay,aram,Silver City,2.55.10.93810,us,0:18:42,Blue,Swift,687,Valla,1,mostTeamfightHeroDamageDone,DemonHunterMasteryArsenal,0,DemonHunterHeroicAbilityStrafe,DemonHunterMasterySiphoningArrow,DemonHunterPunishment,DemonHunterMasteryDeathSiphon,0,1,8,9,5,54745,0,7078,72783,112765,45840,0,5534,12232,0:01:38,0.0,0:00:00,0:00:00,0:00:00,0:01:00,150100,39891,5348,1,0,0,48,26,No,Ranged Assassin
2025-05-05 23.29.26 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.10.93810,us,0:18:42,Blue,Raizenser,3180,Tyrael,1,mostTeamfightDamageTaken,TyraelStalwartAngel,TyraelMasteryRighteousnessReciprocate,TyraelHeroicAbilityJudgement,TyraelMasteryElDruinsMightSwordOfJustice,TyraelHoradricReforging,TyraelMasteryJudgmentAngelofJustice,0,2,14,16,1,35234,15725,3287,54246,65008,153198,12662,58910,13575,0:00:42,0.0,0:00:00,0:00:07,0:00:00,0:00:00,87538,28258,3552,0,0,0,38,55,No,Tank
2025-01-25 16.00.54 Industrial District.StormReplay,aram,Industrial District,2.55.8.93382,us,0:18:42,Red,WatchdogMan,2852,Hanzo,1,0,HanzoExplosiveArrows,0,HanzoDragonstrike,HanzoFleetofFoot,0,HanzoTheDragonAwakens,0,2,8,10,4,34115,0,554,34669,134189,41775,0,0,9187,0:01:31,0.0,0:00:00,0:00:00,0:00:00,0:00:00,122416,40495,444,0,0,0,31,31,No,Ranged Assassin
2025-01-25 16.00.54 Industrial District.StormReplay,aram,Industrial District,2.55.8.93382,us,0:18:42,Red,Malenfant,811,Stitches,1,0,StitchesHungryforMore,StitchesSerratedEdge,0,StitchesMeatHook,StitchesPulverizeSlam,0,StitchesHookMasterHooker,2,7,9,8,20125,0,488,20613,54122,135527,0,40272,8773,0:03:25,0.0,0:00:00,0:00:58,0:00:00,0:00:00,57954,11383,0,0,0,0,24,21,No,Tank
2025-05-05 23.29.26 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.10.93810,us,0:18:42,Blue,Indigente,234,Malthael,1,mostTeamfightHeroDamageDone,0,MalthaelColdHand,0,MalthaelSoulSiphon,MalthaelSoulCollector,0,MalthaelNoOneCanStopDeath,5,10,15,8,17062,11435,1494,29991,121761,133844,0,51624,9392,0:03:51,0.0,0:00:00,0:00:00,0:00:00,0:00:49,108344,30601,6588,1,0,0,22,23,No,Bruiser
2025-05-08 23.10.30 Silver City.StormReplay,aram,Silver City,2.55.10.93810,us,0:18:42,Blue,Ticoman,2049,Garrosh,1,0,GarroshBloodthirstInFortheKill,GarroshGroundbreakerIntimidation,GarroshHeroicAbilityWarlordsChallenge,GarroshGroundbreakerDefensiveMeasures,GarroshGroundbreakerMortalCombo,0,GarroshWreckingBallTitanicMight,1,8,9,5,17145,0,1011,19690,17133,62965,0,7984,7476,0:02:40,0.0,0:00:10,0:00:12,0:00:00,0:00:00,27934,10418,1529,1,0,0,20,29,No,Tank
2025-05-08 23.10.30 Silver City.StormReplay,aram,Silver City,2.55.10.93810,us,0:18:42,Blue,Deathmask,2095,Arthas,1,0,ArthasDeathlord,ArthasMasteryImmortalCoilDeathCoil,0,ArthasHeroicAbilitySummonSindragosa,ArthasMasteryEmbraceDeathDeathCoil,0,ArthasDeathsAdvance,0,10,10,6,18131,0,4094,24860,36533,98792,0,26516,7615,0:02:08,0.000474537,0:00:01,0:00:00,0:00:00,0:00:00,43293,18801,701,1,0,0,15,22,No,Tank
2025-05-05 23.29.26 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.10.93810,us,0:18:42,Blue,Swift,681,Anduin,1,0,AnduinDivineStarPowerWordShield,AnduinPiercingLight,AnduinFlashHealDesperatePrayer,AnduinLightBomb,AnduinLeapOfFaithEnchantBootsLionsSpeed,AnduinLeapOfFaithGlyphOfFaith,AnduinInnerFire,1,15,16,1,9619,6658,145,16422,43511,42094,124982,13257,9262,0:00:42,0.000763889,0:00:00,0:00:16,0:00:00,0:00:00,37804,19512,1520,0,0,0,14,34,No,Healer
2025-05-08 23.10.30 Silver City.StormReplay,aram,Silver City,2.55.10.93810,us,0:18:42,Blue,Indigente,240,Kharazim,1,0,MonkSpiritAlly,0,MonkHeroicAbilityDivinePalm,MonkQuicksilverRadiantDash,0,MonkEchoofHeavenBreathofHeaven,GenericTalentStormShield,1,9,10,4,7246,0,1060,8761,17451,61982,128051,0,6182,0:01:41,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0,30614,4402,2,0,0,13,29,No,Healer
2025-01-25 16.00.54 Industrial District.StormReplay,aram,Industrial District,2.55.8.93382,us,0:18:42,Red,Indigente,124,Rehgar,1,0,RehgarEarthlivingEnchant,RehgarEarthbindTotemGroundedTotem,RehgarAncestralHealing,0,RehgarEarthbindTotemEarthgraspTotem,RehgarAncestralHealingFarseersBlessing,0,1,9,10,3,6105,0,0,6105,32478,71096,130734,0,7495,0:01:02,0.0,0:00:00,0:00:00,0:00:00,0:00:00,17482,19611,0,0,0,0,8,39,No,Healer
2025-01-15 22.32.31 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.8.93382,us,0:18:41,Blue,WatchdogMan,2839,Azmodan,1,mvp,AzmodanArmyOfHell,AzmodanArtOfChaos,0,AzmodanBrutishVanguard,0,AzmodanTrample,AzmodanPride,7,19,26,2,65261,32122,32287,129670,59388,50890,0,0,23792,0:00:52,0.0,0:00:00,0:00:04,0:00:00,0:05:17,163326,24715,0,0,0,2,97,39,Yes,Mage
2025-02-12 22.49.25 Industrial District.StormReplay,aram,Industrial District,2.55.9.93640,us,0:18:41,Red,Raizenser,3070,Tassadar,1,mvp,TassadarInduction,TassadarBeamAlignment,0,TassadarShadowWalk,TassadarThermalLance,TassadarKugelblitz,0,9,30,39,2,79210,19290,23187,121687,134888,52931,0,0,23982,0:01:18,0.0,0:00:00,0:00:10,0:00:00,0:08:51,229091,22502,0,0,0,1,88,42,No,Mage
2024-12-15 22.36.00 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:18:41,Red,WatchdogMan,2798,Zul'jin,1,mostHeroDamageDone,ZuljinRecklessness,ZuljinVoodooShuffle,ZuljinTazdingo,ZuljinLacerate,ZuljinWrongPlaceWrongTime,0,ZuljinForestMedicine,4,15,19,7,64070,9062,33964,115693,98102,56209,0,20268,21324,0:02:24,0.0,0:00:00,0:00:00,0:00:00,0:01:11,135640,72756,2874,1,0,2,76,32,Yes,Ranged Assassin
2025-02-12 22.49.25 Industrial District.StormReplay,aram,Industrial District,2.55.9.93640,us,0:18:41,Red,Ticoman,1991,Gazlowe,1,0,0,GazloweHyperfocusCoils,GazloweMasterBlaster,GazloweRockItTurretSuperiorSchematics,GazloweXplodiumChargeArkReaktor,0,GazloweXplodiumChargeBombToss,7,28,35,3,59369,11939,35838,107146,60130,72157,0,16844,18754,0:02:00,0.0,0:00:00,0:00:49,0:00:00,0:00:16,150101,16151,0,0,0,2,65,42,No,Bruiser
2025-01-15 22.32.31 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.8.93382,us,0:18:41,Blue,Ticoman,1972,Gazlowe,19,0,0,GazloweHyperfocusCoils,GazloweMasterBlaster,GazloweRockItTurretSuperiorSchematics,GazloweXplodiumChargeArkReaktor,0,GazloweXplodiumChargeBombToss,4,23,27,1,51883,22673,22850,97406,54885,59946,0,14214,17500,0:00:39,0.0,0:00:00,0:00:48,0:00:00,0:00:12,138734,13506,0,0,0,2,59,46,Yes,Bruiser
2025-01-15 22.32.31 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.8.93382,us,0:18:41,Blue,Raizenser,3021,Zul'jin,1,mostHeroDamageDone,ZuljinRecklessness,ZuljinVoodooShuffle,ZuljinArcaniteAxes,ZuljinEyeOfZuljin,ZuljinWrongPlaceWrongTime,ZuljinBuzzsaw,0,10,17,27,2,41641,27830,34801,104272,107101,42404,0,24206,15108,0:00:40,0.0,0:00:00,0:00:04,0:00:00,0:02:58,132317,78649,0,0,0,2,44,46,Yes,Ranged Assassin
2024-12-15 22.36.00 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:18:41,Red,Raizenser,2963,Valla,1,0,DemonHunterMasteryArsenal,0,DemonHunterMasteryFrostShot,DemonHunterMasterySiphoningArrow,0,DemonHunterManticore,DemonHunterVaultAcrobat,6,11,17,5,20495,13174,17179,53824,92468,35917,0,4989,13737,0:01:25,0.0,0:00:00,0:00:08,0:00:00,0:01:24,102824,44536,10921,2,0,2,33,35,Yes,Ranged Assassin
2024-12-15 22.36.00 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:18:41,Red,Indigente,27,Deckard,1,0,0,DeckardCubeMastery,DeckardStayAWhileAndListen,DeckardSuperHealingPotion,DeckardScrollOfStoneCurse,0,DeckardBottomlessFlask,1,17,18,6,37273,6884,14440,62873,32416,53061,82488,0,14531,0:02:15,0.000590278,0:00:00,0:01:09,0:00:00,0:00:00,88646,10734,4150,2,0,2,27,36,Yes,Healer
2024-12-15 22.36.00 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:18:41,Red,Malenfant,779,Varian,1,0,VarianHighKingsQuestQuest,VarianTwinBladesOfFury,VarianParryShieldWall,VarianMortalStrike,VarianBannerOfStormwind,0,VarianTwinBladesOfFuryFrenzy,6,12,18,9,24856,1352,21947,48601,57991,111535,0,43515,12937,0:03:32,0.0,0:00:00,0:00:00,0:00:00,0:00:00,58711,43635,3011,1,0,2,21,28,Yes,Bruiser
2025-02-12 22.49.25 Industrial District.StormReplay,aram,Industrial District,2.55.9.93640,us,0:18:41,Red,WatchdogMan,2873,Stitches,1,mostTeamfightDamageTaken,StitchesSavortheFlavorDevour,StitchesTenderizer,StitchesSecondHelping,StitchesMeatHook,StitchesDigestiveJuices,0,StitchesHookMasterHooker,10,29,39,5,21986,2562,3577,28125,53585,157231,0,56942,13489,0:03:09,0.0,0:00:00,0:00:49,0:00:00,0:00:00,64491,15146,0,0,0,1,21,44,No,Tank
2025-02-12 22.49.25 Industrial District.StormReplay,aram,Industrial District,2.55.9.93640,us,0:18:41,Red,Indigente,162,Qhira,1,0,NexusHunterFatalWounds,NexusHunterEnsnaringSwing,NexusHunterBloodRageHealmonger,NexusHunterPulsingPain,0,NexusHunterFinalStrikeUnleashedPotential,0,12,26,38,10,12413,12572,15727,40712,79134,95577,0,21419,12843,0:04:47,0.0,0:00:00,0:00:16,0:00:00,0:00:00,97596,19767,0,0,0,1,17,28,No,Melee Assassin
2025-02-12 22.49.25 Industrial District.StormReplay,aram,Industrial District,2.55.9.93640,us,0:18:41,Red,Deathmask,2056,Brightwing,1,highestKillStreak,BrightwingPhaseShiftHyperShift,BrightwingUnstableAnomalyPolymorph,FaerieDragonHeroicAbilityBlinkHeal,BrightwingPixieDustSafetyDust,BrightwingArcaneFlareHush!,0,BrightwingSpeedyDragon,4,34,38,3,10073,4980,6386,21439,24456,56042,131740,0,10861,0:02:03,0.0,0:00:54,0:00:00,0:00:00,0:00:00,17835,27585,0,0,0,1,12,36,No,Healer
2025-01-15 22.32.31 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.8.93382,us,0:18:41,Blue,Indigente,91,Anduin,1,mostRoots,AnduinDivineStarMoralCompass,0,AnduinBlessedRecovery,AnduinDivineStarSpeedOfThePious,AnduinDivineStarHolyNova,0,AnduinInnerFire,3,22,25,2,20988,11210,4924,37122,53449,53309,96091,22086,9206,0:01:03,0.000520833,0:00:00,0:00:08,0:00:00,0:00:00,54684,35887,0,0,0,2,12,40,Yes,Healer
2024-12-15 22.36.00 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:18:41,Red,Ticoman,1953,Diablo,1,0,0,DiabloLifeLeech,DiabloHeroicAbilityApocalypse,0,DiabloTalentDominationOverpower,0,DiabloHellgate,3,15,18,7,15376,4723,3426,23525,43526,125925,0,43729,11799,0:01:39,0.0,0:00:00,0:00:50,0:00:00,0:00:00,35212,28018,1860,2,0,2,11,32,Yes,Tank
2025-01-15 22.32.31 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.8.93382,us,0:18:41,Blue,Malenfant,792,Varian,1,mostDamageTaken,VarianTaunt,0,VarianParryShieldWall,VarianMortalStrike,VarianBannerOfStormwind,VarianTauntVigilance,0,5,22,27,3,10761,11055,9829,31645,40450,118363,0,44109,10751,0:01:46,0.0,0:00:25,0:00:20,0:00:00,0:00:00,38307,33788,0,0,0,2,11,28,Yes,Bruiser
2025-01-21 22.58.55 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:40,Blue,Malenfant,802,Dehaka,1,mostTeamfightDamageTaken,DehakaEssenceCollectionTalentTissueRegeneration,DehakaDragTalentFeedingFrenzy,DehakaHeroicAbilityIsolation,DehakaBrushstalkerFerociousStalker,DehakaDragTalentElongatedTongue,0,DehakaEssenceClaws,3,9,12,3,61003,20308,2933,89026,36632,130115,0,40889,20029,0:02:03,0.0,0:00:15,0:00:45,0:00:00,0:02:10,101668,20898,11174,4,0,0,70,43,No,Bruiser
2025-01-21 22.58.55 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:40,Blue,Indigente,107,Gul'dan,1,0,GuldanCorruptionEchoedCorruption,GuldanFelFlameBoundByShadow,GuldanHorrify,0,GuldanHealthstone,GuldanHorrifyHaunt,0,4,6,10,6,37547,19470,13708,89940,84249,57472,0,22196,12108,0:02:43,0.0,0:00:12,0:00:00,0:00:00,0:01:49,144393,13436,7552,4,0,0,53,34,No,Mage
2025-01-21 22.58.55 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:40,Blue,Raizenser,3033,Johanna,1,mostEscapes,CrusaderMasteryPunishSubdue,0,CrusaderMasteryCondemnConviction,CrusaderHeroicAbilityBlessedShield,CrusaderBlessedHammer,CrusaderMasteryBlessedShieldRadiatingFaith,0,1,8,9,6,44497,9343,2051,69544,62203,129072,3825,42665,11499,0:03:12,0.0,0:00:00,0:00:47,0:00:00,0:00:00,98009,22322,6982,3,0,0,35,47,No,Tank
2025-01-21 22.58.55 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:40,Blue,Ticoman,1979,Sylvanas,1,0,SylvanasTalentUnstablePoison,0,SylvanasTalentLostSoul,SylvanasTalentColdEmbrace,0,SylvanasDarkLadysCall,0,3,5,8,7,20734,7311,2821,31840,37013,47043,0,0,8036,0:03:55,0.0,0:00:03,0:00:00,0:00:00,0:00:00,45589,15150,2846,2,0,0,29,29,No,Melee Assassin
2025-01-21 22.58.55 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:40,Blue,WatchdogMan,2848,Ana,1,0,AnaSleepingDartSlumberShells,AnaBioticGrenadeAntiHealer,AnaHeroicAbilityNanaBoost,0,AnaHealingDartSharpshooter,0,AnaDynamicOptics,1,10,11,4,2895,2699,0,6367,21344,34603,94787,6234,4380,0:02:42,0.0,0:00:00,0:00:57,0:00:00,0:00:00,14882,7880,1096,1,0,0,2,25,No,Healer
2025-05-25 22.43.52 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:18:38,Red,Swift,699,Azmodan,1,mostSiegeDamageDone,0,AzmodanBattleborn,AzmodanHeroicAbilityDemonicInvasion,0,AzmodanHellRift,AzmodanSiegebreaker,0,9,14,23,3,109061,23806,42721,175588,70441,50992,0,0,28176,0:02:03,0.0,0:00:00,0:00:00,0:00:00,0:07:17,228465,15207,0,0,0,1,129,35,No,Mage
2025-05-25 22.43.52 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:18:38,Red,Indigente,260,Maiev,1,mostTeamfightHeroDamageDone,MaievFanOfKnivesPinDown,0,MaievUmbralBindBondsOfCorruption,MaievUmbralBindChainGang,MaievUmbralBindCruelChain,MaievShadowOrbHuntress,0,3,17,20,9,21077,8000,3670,32747,72558,69970,0,0,11442,0:05:02,0.0,0:00:00,0:00:08,0:00:00,0:01:02,70074,33931,0,0,0,0,25,24,No,Melee Assassin
2025-05-25 22.43.52 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:18:38,Red,Raizenser,3203,Mal'Ganis,1,0,MalGanisVampiricTouchVampiricAura,MalGanisNecroticEmbraceMightOfSargeras,MalGanisNightRushSpreadingPlague,MalGanisNightRushTheNightBeckons,0,MalGanisFelClawsBlindAsABat,MalGanisNightRushAloneInTheDark,2,21,23,10,19997,5760,3502,29259,26036,104759,4134,18097,11992,0:04:51,0.0,0:00:00,0:01:33,0:00:00,0:00:00,46378,8179,0,0,0,1,22,30,No,Tank
2025-05-25 22.43.52 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:18:38,Red,Ticoman,2056,Stukov,1,mostSilences,StukovLowBlow,StukovBioticArmor,StukovGrowingInfestation,StukovItHungers,StukovUniversalCarrier,StukovPushComesToShove,0,3,22,25,2,13842,4918,0,18760,26845,35021,87460,0,11805,0:00:48,0.0,0:01:10,0:00:05,0:00:00,0:01:50,36192,7679,0,0,0,0,13,31,No,Healer
2025-02-22 20.23.30 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:18:37,Red,Malenfant,826,Raynor,1,0,RaynorVeteranMarksman,RaynorBasicAttackSustainingRounds,RaynorHeroicAbilityHyperion,RaynorInspireGiddyUp,RaynorInspireRallyingCry,0,RaynorGive'EmSomePepperSergeantPepper,7,13,20,6,44226,0,2514,55669,75481,68730,0,22517,19126,0:03:00,0.0,0:00:00,0:00:00,0:00:00,0:00:00,38721,92517,0,0,0,0,45,24,No,Ranged Assassin
2025-02-22 20.23.30 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:18:37,Red,WatchdogMan,2883,Gul'dan,1,0,GuldanCorruptionEchoedCorruption,GuldanFelFlameBoundByShadow,GuldanHorrify,GuldanFelFlameFelArmor,GuldanFelFlameRampantHellfire,GuldanHorrifyHaunt,0,2,18,20,5,46414,0,4693,61955,78207,57723,0,24655,14780,0:03:03,0.0,0:00:30,0:00:00,0:00:00,0:03:28,138852,5706,7097,2,0,0,44,24,No,Mage
2025-02-22 20.23.30 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:18:37,Red,Raizenser,3085,Zarya,1,mostTeamfightHeroDamageDone,ZaryaEnergyMaximumChargeQuest,ZaryaShieldAllySpeedBarrier,0,ZaryaHeroicAbilityGravitonSurge,ZaryaPersonalBarrierUnstoppableCompetitor,ZaryaShieldAllyGainTrain,ZaryaGravitonSurgeGravityKills,7,11,18,9,38497,0,10434,57013,67916,103145,17841,27487,14223,0:04:00,0.0,0:00:10,0:00:00,0:00:00,0:00:43,56888,70648,128,1,0,0,37,26,No,Support
2025-02-22 20.23.30 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:18:37,Red,ChapelHots,301,Anub'arak,1,0,GenericTalentRegenerationMaster,AnubarakMasteryUnderkingBurrowCharge,AnubarakMasteryLeechingScarabs,AnubarakBurningBeetles,AnubarakMasteryEpicenterBurrowCharge,AnubarakCocoonCryptweave,0,5,13,18,7,17578,0,4201,26285,24893,103140,0,20088,11950,0:03:58,0.0,0:00:00,0:00:30,0:00:00,0:00:00,36963,14741,585,1,0,0,23,31,No,Tank
2025-02-22 20.23.30 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:18:37,Red,Indigente,166,Ana,1,0,AnaShrikeVampiricRounds,AnaOverdose,AnaHeroicAbilityNanaBoost,AnaHealingDartPurifyingDarts,AnaHealingDartSharpshooter,0,AnaDynamicOptics,1,18,19,6,4511,0,487,6011,21215,41498,72110,8230,9033,0:02:55,0.0,0:00:00,0:00:48,0:00:00,0:00:00,16384,9191,48,1,0,0,5,18,No,Healer
2025-05-16 22.43.18 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:18:36,Blue,Deathmask,2095,Chromie,1,highestKillStreak,ChromieTimeTrapChronicConditions,0,ChromieDragonsBreathMobiusLoop,ChromieSandBlastGnomeSpeedAhead,ChromieSandBlastFastForward,0,ChromieSandBlastPiercingSands,11,20,31,5,65681,21219,32210,119110,107955,32077,0,0,22623,0:01:48,0.0,0:00:00,0:00:00,0:00:00,0:05:38,179626,40786,0,0,0,2,73,29,No,Mage
2025-05-16 22.43.18 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:18:36,Blue,Swift,690,Imperius,1,mostTeamfightDamageTaken,ImperiusValorousBrandBurnTheImpure,ImperiusPressForward,ImperiusHolyFervor,ImperiusCelestialChargePatheticMortals,ImperiusCelestialChargeCelestialSwiftness,ImperiusWrathOfTheAngirisUnrelentingDescent,0,3,24,27,5,40064,16677,8269,65010,81199,110069,0,29234,15472,0:02:50,0.0,0:00:00,0:00:39,0:00:00,0:01:14,78619,63551,0,0,0,2,38,33,No,Bruiser
2025-05-16 22.43.18 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:18:36,Blue,Indigente,246,Diablo,1,0,DiabloSoulShield,DiabloLifeLeech,DiabloHeroicAbilityApocalypse,0,DiabloTalentDominationOverpower,0,DiabloTalentLordOfTerror,5,23,28,9,17509,7478,5641,30628,56292,153606,0,37916,15881,0:02:26,0.0,0:00:00,0:01:19,0:00:00,0:00:00,50481,33732,0,0,0,1,22,34,No,Tank
2025-05-16 22.43.18 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:18:36,Blue,Ticoman,2050,Lt. Morales,1,0,MedicClear,MedicBlastShield,MedicMediDrone,MedicSystemShock,MedicExtendedCare,0,MedicHospiceCare,4,24,28,3,15218,10736,5551,31505,22629,30253,96232,15532,10497,0:01:19,0.0,0:00:00,0:00:01,0:00:00,0:00:11,40175,12548,0,0,0,2,14,27,No,Healer
2025-01-15 23.22.35 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:35,Red,Raizenser,3023,Kel'Thuzad,1,mvp,0,KelThuzadPhylactery,KelThuzadIceCold,KelThuzadShadowFissure,KelThuzadChainLink,KelThuzadMightOfTheScourge,0,10,13,23,1,73927,19938,27659,123788,118931,32175,0,3289,21771,0:00:42,0.00037037,0:00:00,0:00:26,0:00:00,0:06:24,226893,7480,10995,2,0,2,106,34,Yes,Mage
2025-02-22 20.45.11 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.9.93640,us,0:18:35,Red,Raizenser,3085,Falstad,1,mostHeroDamageDone,FalstadMasteryLightningRodStaticShield,FalstadMasteryHammerangSecretWeapon,FalstadHeroicAbilityHinterlandBlast,FalstadMasteryLightningRodThunderstrikes,FalstadMasteryCripplingHammerHammerang,FalstadMasteryCalloftheWildhammerHinterlandBlast,0,3,16,19,1,74901,16215,34343,125459,151038,60913,0,10563,19601,0:00:39,0.0,0:00:00,0:00:00,0:00:00,0:09:24,201626,49001,0,0,0,1,70,32,No,Ranged Assassin
2025-01-19 20.43.34 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:35,Blue,Raizenser,3029,Tyrael,1,0,TyraelArdentRestoration,TyraelMasteryRighteousnessReciprocate,TyraelHeroicAbilityJudgement,TyraelMasteryElDruinsMightSwordOfJustice,TyraelHoradricReforging,TyraelMasteryJudgmentAngelofJustice,0,2,5,7,7,44854,2416,2661,53540,60430,141264,14548,47673,15703,0:03:09,0.0,0:00:00,0:00:07,0:00:00,0:00:00,88157,24440,7590,2,0,0,52,42,No,Tank
2025-01-15 23.22.35 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:35,Red,WatchdogMan,2839,Zul'jin,1,mostHeroDamageDone,ZuljinHeadhunter,ZuljinVoodooShuffle,ZuljinTazdingo,ZuljinLacerate,0,ZuljinLetTheKillingBegin,ZuljinPassiveASurpriseForYa,8,15,23,2,49375,27764,44143,123719,129009,60570,0,20606,14130,0:01:04,0.0,0:00:00,0:00:00,0:00:00,0:02:56,113074,125382,231,1,0,2,44,31,Yes,Ranged Assassin
2025-01-19 20.43.34 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:35,Blue,WatchdogMan,2847,Cassia,1,0,AmazonPlateoftheWhale,AmazonFendGroundingRod,0,AmazonFendWarMatron,AmazonStaticElectricity,0,AmazonTitansRevenge,1,6,7,7,36653,1553,4948,44929,74146,59653,3966,15742,11304,0:02:52,0.0,0:00:00,0:00:02,0:00:00,0:00:00,85785,39252,10682,3,0,0,42,24,No,Ranged Assassin
2025-01-15 23.22.35 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:35,Red,Indigente,93,Auriel,1,0,AurielMajesticSpanSacredSweepTalent,AurielGlimmerofHopeRayOfHeavenTalent,AurielHeroicResurrect,AurielConvergingForceSacredSweepTalent,AurielReservoirofHopeRayOfHeavenTalent,AurielLightSpeedResurrectTalent,0,0,23,23,2,35542,4289,4939,47277,40062,62886,113698,0,11368,0:01:24,0.0,0:00:00,0:00:15,0:00:00,0:00:00,70167,15312,3013,2,0,2,31,42,Yes,Healer
2025-02-22 20.45.11 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.9.93640,us,0:18:35,Red,WatchdogMan,2883,Mal'Ganis,1,mostStuns,MalGanisVampiricTouchTimeToFeed,MalGanisNecroticEmbraceMightOfSargeras,MalGanisNightRushSpreadingPlague,MalGanisNightRushDeepSleep,0,MalGanisFelClawsBlindAsABat,MalGanisNightRushAloneInTheDark,3,11,14,9,36851,9697,7356,53904,68526,164923,0,59707,9601,0:03:13,0.0,0:00:00,0:04:16,0:00:00,0:00:00,98784,17966,0,0,0,1,27,21,No,Tank
2025-01-19 20.43.34 Silver City.StormReplay,aram,Silver City,2.55.8.93382,us,0:18:35,Blue,Indigente,99,Whitemane,1,clutchHealer,WhitemaneDesperatePleaUnwaveringFaith,0,WhitemaneSaintlyGreatstaff,WhitemaneSearingLashLashingOut,0,WhitemaneDivineReckoningJudgmentDay,0,1,4,5,7,22349,2040,1549,27818,66487,59679,110149,0,6427,0:02:28,0.000104167,0:00:00,0:00:00,0:00:00,0:00:00,69221,24975,3265,2,0,0,19,22,No,Healer
